Ranking_Difference,Attempts_on_Target,Corner_Kicks,Crosses,Ball_Possession_Percent,Completed_Passes,Completed_Line_Breaks,Defensive_Pressures,Forced_Turnovers,Second_Balls,Saves,Save_Percentage,Distance_Covered_km,Zone4_Low_Speed_Sprinting
1.0107622146606445,0.1036696657538414,-0.01635868102312088,0.2043721228837967,0.16581985354423523,0.028418323025107384,-0.04830961674451828,0.1927003711462021,0.00893256813287735,0.4832274913787842,-0.04560084268450737,0.5700306296348572,-0.06450998783111572,-0.01759752444922924
-1.0454334020614624,-0.6214910745620728,-0.007549159694463015,0.052988748997449875,-0.08465296775102615,0.02823362499475479,0.1941523402929306,-0.2429923266172409,0.024119000881910324,0.08081507682800293,-0.0246895682066679,-0.3959725797176361,-0.08225367963314056,-0.18543897569179535
0.5686969757080078,0.1277000904083252,0.03582273796200752,0.0955967828631401,0.1312963366508484,-0.12278032302856445,-0.012597279623150826,0.013675183057785034,0.015074722468852997,0.05857976898550987,-0.04997604712843895,-0.0885414332151413,-0.05092540383338928,0.007640911266207695
-0.8529929518699646,0.04186726734042168,0.024367723613977432,0.07961192727088928,-0.1442921906709671,-0.12938039004802704,0.03805721551179886,-0.13377432525157928,-0.03399583697319031,-0.07859637588262558,-0.04712677747011185,-0.15614396333694458,0.09865321218967438,-0.004283496178686619
0.8285056352615356,0.009895363822579384,-0.27977749705314636,-0.4594728350639343,0.5052826404571533,0.01872693933546543,-0.14000512659549713,0.21122993528842926,0.7198807597160339,-0.4632040858268738,-0.09793350100517273,-0.5096396803855896,0.04788800701498985,0.027050983160734177
-1.2223149538040161,-0.8289040923118591,0.07780145108699799,0.26502659916877747,-0.4556349217891693,-0.0769243910908699,0.1622389405965805,0.3122762441635132,0.24122950434684753,-0.5027216672897339,-0.08018311113119125,0.15776300430297852,0.004373887088149786,-0.2022409290075302
0.7286540865898132,0.6295571327209473,-0.029421301558613777,0.06421750038862228,0.061379510909318924,0.010743219405412674,0.08283699303865433,0.12167011946439743,-0.012832647189497948,-0.7167937159538269,0.173024982213974,-0.1863647997379303,0.08626578748226166,0.06119350716471672
-0.8676225543022156,-0.6232736706733704,-0.0008344920352101326,0.05557557940483093,-0.0807977169752121,0.0013068059924989939,0.23805321753025055,-0.32263797521591187,0.07718075811862946,0.08786692470312119,-0.019652077928185463,-0.47862669825553894,-0.045261677354574203,0.16965536773204803
-1.1275299787521362,-1.0682880878448486,0.12188327312469482,-0.09554129838943481,0.58782958984375,-0.02957735024392605,-0.15035589039325714,0.32170742750167847,-0.08988633751869202,0.09638138860464096,0.037703193724155426,-0.6804428100585938,0.03916911408305168,0.10818881541490555
1.3767879009246826,-0.7747854590415955,0.02333890087902546,0.43322619795799255,-0.4239295721054077,0.030258100479841232,-0.10073493421077728,0.2143857330083847,-0.06118014082312584,0.1569020003080368,-0.05056134983897209,1.203024983406067,0.017474668100476265,0.0684935674071312
-0.6440157890319824,0.03234155476093292,0.024367723613977432,0.08287248760461807,-0.12155384570360184,-0.09603941440582275,0.03489811345934868,-0.267241507768631,-0.0340849794447422,0.04469413310289383,-0.055619075894355774,0.49540096521377563,0.10233039408922195,0.007045796141028404
0.09540238976478577,0.4852592945098877,-0.014082868583500385,0.014249072410166264,0.12831635773181915,0.1616247147321701,0.033720217645168304,0.1419367790222168,0.015904588624835014,-0.10322581976652145,-0.05461530387401581,-0.08524936437606812,-0.04531637951731682,-0.040653109550476074
-0.31846970319747925,0.7066972255706787,0.12188327312469482,0.27884814143180847,0.16243231296539307,-0.01779584214091301,-0.2392057329416275,-0.7610606551170349,-0.1640341579914093,0.11502733081579208,-0.09179571270942688,-0.5841192007064819,0.04597511515021324,0.03752489387989044
-0.2954307794570923,-0.9498781561851501,-0.04279487952589989,0.30171865224838257,-0.5309867858886719,0.005378071218729019,-0.1165962964296341,0.1779840588569641,1.0400420427322388,-0.5443173050880432,-0.09369632601737976,0.15556825697422028,0.04198862612247467,0.03444359079003334
-1.0484119653701782,-0.7598018646240234,0.015150802209973335,0.11669039726257324,-0.36380839347839355,-0.06292697042226791,0.009475210681557655,0.011033276095986366,-0.07870692759752274,0.07084392756223679,-0.09717375785112381,0.31201744079589844,-0.35322046279907227,-0.03498173877596855
0.8496572971343994,0.9268210530281067,-0.13909688591957092,-1.1794370412826538,0.3766775131225586,0.10117286443710327,0.12560336291790009,0.044155754148960114,-0.042945366352796555,-0.03527016192674637,-0.0700964704155922,-0.2642497718334198,-0.18536823987960815,0.014164354652166367
-1.2162894010543823,0.12380388379096985,-0.003279175143688917,0.27976661920547485,-0.6392987370491028,-0.018046189099550247,-0.062411412596702576,0.10079872608184814,-0.14786285161972046,0.14410662651062012,0.0419403575360775,1.1972002983093262,0.01045041624456644,0.07498491555452347
0.364533007144928,-1.4111027717590332,0.08129649609327316,0.3738569915294647,0.5125383138656616,-0.0007554967887699604,-0.05466178059577942,0.1812383234500885,0.8636993765830994,0.17350855469703674,-0.064439557492733,0.3085514307022095,0.010201842524111271,0.06741689145565033
1.1872414350509644,0.5968530774116516,0.013104641810059547,0.16108344495296478,0.13005787134170532,0.16540999710559845,0.021301401779055595,0.11076086759567261,-0.022334659472107887,-0.08680140972137451,0.08581023663282394,-0.0774652361869812,0.06367199122905731,0.013611940667033195
-1.426961064338684,-0.3861629068851471,0.003910238854587078,0.10056009143590927,-0.14059887826442719,-0.11748902499675751,-0.03604499623179436,-0.23602797091007233,-0.030916661024093628,0.023679066449403763,-0.037121813744306564,-0.19160565733909607,-0.0590546540915966,-0.018794691190123558
1.1598519086837769,0.6639015674591064,0.02003735862672329,0.08913243561983109,0.21222160756587982,0.02677670493721962,-0.07666829228401184,0.24282869696617126,0.005874494090676308,0.37797704339027405,0.17976252734661102,-0.20241640508174896,-0.093105249106884,-0.1491338461637497
-0.8074631690979004,-0.683741569519043,-0.003029736690223217,0.022195953875780106,-0.08493071794509888,0.03769310563802719,-0.0914205014705658,-0.3361188769340515,0.032543785870075226,0.0898851603269577,-0.07084909826517105,-0.41506344079971313,-0.06028848886489868,-0.17442184686660767
0.49675053358078003,0.5256674289703369,0.0436144694685936,0.15175631642341614,0.022269662469625473,0.13356360793113708,-0.021974511444568634,0.16243529319763184,-0.04069627821445465,0.03870316222310066,0.08599622547626495,-0.09423356503248215,-0.04066262021660805,-0.040653109550476074
-0.8318560719490051,-0.4197632074356079,-0.0020718169398605824,0.09289118647575378,-0.07854188233613968,-0.11660449206829071,-0.03040013276040554,0.16603150963783264,-0.04393467679619789,0.035508256405591965,-0.025662139058113098,-0.20725563168525696,-0.05214611813426018,0.008059493266046047
-1.0308873653411865,-0.7598018646240234,0.015150802209973335,0.10133029520511627,-0.3603474497795105,-0.07761227339506149,0.009475210681557655,-0.21248061954975128,0.008546937257051468,0.05740075558423996,-0.09717375785112381,0.3531360924243927,-0.3415861427783966,-0.03498173877596855
0.8731721639633179,0.8788518309593201,-0.14715228974819183,-1.1794370412826538,0.23023957014083862,0.15847866237163544,0.13024675846099854,0.05188343673944473,-0.030942561104893684,0.28055086731910706,-0.0579339899122715,-0.2642497718334198,-0.17746777832508087,-0.060988202691078186
